simulation_number,day,avg_resources,total_thefts,agents_alive,count_PusilanimeAgent,count_ThiefAgent,count_TipForTapAgent,count_TipForTapSecureAgent,count_RandomAgent,count_ABRAgent,count_SearchAgent,count_ResentfulAgent,count_ExploteAgent,avg_resources_PusilanimeAgent,avg_resources_ThiefAgent,avg_resources_TipForTapAgent,avg_resources_TipForTapSecureAgent,avg_resources_RandomAgent,avg_resources_ABRAgent,avg_resources_SearchAgent,avg_resources_ResentfulAgent,avg_resources_ExploteAgent
177,1,581.56,10,50,5,7,8,3,5,6,6,5,5,622.4,588.8571428571429,625.625,579.0,613.6,561.6666666666666,556.8333333333334,509.8,554.8
177,90,2010.2413793103449,1639,87,4,14,7,3,14,16,17,9,3,1582.5,1859.0,1541.857142857143,2010.6666666666667,2042.2857142857142,2180.4375,2208.1176470588234,2190.5555555555557,1659.3333333333333
177,180,2347.581560283688,3769,141,4,14,7,3,18,46,17,29,3,2221.5,2087.785714285714,2471.4285714285716,3576.0,2544.722222222222,2088.2608695652175,3224.294117647059,2094.4137931034484,2483.3333333333335
177,270,3374.427027027027,5906,185,4,14,7,3,18,70,21,45,3,3541.0,3490.0714285714284,4087.285714285714,5315.333333333333,4166.055555555556,3023.7428571428572,4181.761904761905,2906.9333333333334,3802.3333333333335
177,360,5662.1375,8297,240,4,14,7,3,18,100,26,65,3,6446.75,7443.5,7242.857142857143,8826.333333333334,7612.888888888889,5108.15,6557.538461538462,4802.430769230769,7079.0
177,450,7507.151408450704,10812,284,4,14,7,3,21,124,30,78,3,9223.0,10729.0,10176.857142857143,11807.0,9350.619047619048,6855.7338709677415,8569.566666666668,6476.076923076923,9859.666666666666
177,540,9701.185840707965,13796,339,4,16,7,3,30,154,36,86,3,12673.75,13384.9375,13679.714285714286,15351.0,9958.033333333333,8923.857142857143,10711.305555555555,9108.151162790698,13371.333333333334
177,630,11875.402088772846,17771,383,4,26,7,3,34,177,43,86,3,15640.5,11782.807692307691,17002.428571428572,18831.666666666668,12205.058823529413,11029.542372881357,12415.46511627907,12247.279069767443,16506.666666666668
177,720,13214.084474885845,22574,438,4,44,7,3,34,207,50,86,3,18151.75,9869.772727272728,19751.714285714286,21374.0,15254.5,12194.792270531401,13669.02,15066.46511627907,18788.666666666668
185,1,528.38,5,50,1,3,9,4,8,6,6,4,9,428.0,661.6666666666666,493.3333333333333,524.0,518.25,554.3333333333334,499.5,532.0,541.4444444444445
185,90,3075.627659574468,1531,94,1,11,10,4,25,13,15,6,9,2696.0,3128.4545454545455,3327.2,3307.25,2964.08,2811.0,3199.866666666667,3335.8333333333335,2982.3333333333335
185,180,3151.6462585034014,3810,147,1,15,10,4,32,41,16,19,9,3662.0,3081.3333333333335,4211.3,4826.0,3522.3125,2193.170731707317,4317.8125,2423.315789473684,3803.4444444444443
185,270,6052.931937172775,6517,191,1,15,10,4,36,65,16,35,9,7226.0,6769.266666666666,7818.0,8840.25,6946.5,4943.753846153846,8238.75,4726.628571428571,7237.111111111111
185,360,7335.731707317073,9282,246,1,17,10,4,39,95,19,52,9,9988.0,8725.588235294117,10489.0,11768.0,9144.461538461539,6025.736842105263,9445.631578947368,5733.692307692308,9734.111111111111
185,450,8867.506896551724,12597,290,1,21,10,4,39,119,22,65,9,12314.0,10037.238095238095,13093.5,14630.0,11989.923076923076,7385.36974789916,10993.863636363636,7075.492307692308,12309.777777777777
185,540,9721.617391304348,16526,345,1,32,10,4,39,149,27,74,9,14094.0,8988.3125,15475.4,17035.75,14532.076923076924,8106.006711409396,11320.888888888889,8380.932432432432,14326.888888888889
185,630,9919.330729166666,21394,384,1,43,10,4,39,169,31,78,9,15316.0,8154.046511627907,16593.3,18191.25,15753.307692307691,8282.183431952662,11124.225806451614,9088.97435897436,15169.555555555555
185,720,10978.642369020501,27417,439,1,58,10,4,39,199,36,83,9,17168.0,8394.637931034482,18734.5,20435.75,18133.71794871795,9322.809045226131,11844.305555555555,10920.168674698794,16806.222222222223
196,1,371.62,7,50,7,5,5,4,4,8,5,6,6,363.57142857142856,423.4,369.8,365.0,375.0,355.25,364.6,361.1666666666667,379.6666666666667
196,90,1091.3731343283582,1059,67,2,9,3,2,5,18,9,18,1,745.5,711.2222222222222,885.0,890.5,1264.2,1239.111111111111,943.0,1291.3333333333333,438.0
196,180,3217.532786885246,2195,122,2,9,3,2,5,40,9,51,1,3538.5,2941.0,4094.6666666666665,3996.0,4160.0,3163.15,3705.6666666666665,3030.1372549019607,3503.0
196,270,5011.843373493976,3428,166,2,9,3,2,5,57,11,76,1,6657.0,5891.222222222223,7080.333333333333,7159.5,7018.4,4869.894736842105,5724.909090909091,4581.486842105263,6228.0
196,360,7463.990950226244,4802,221,2,9,3,2,7,79,16,102,1,10612.0,10083.777777777777,11456.666666666666,11391.5,8762.0,7243.898734177215,7536.0,7016.85294117647,10514.0
196,450,9050.032128514056,6240,249,2,9,3,2,7,95,18,112,1,13123.0,12830.0,13832.0,14000.5,11179.142857142857,8612.715789473685,9107.555555555555,8649.973214285714,13050.0
196,540,10229.513157894737,7889,304,2,11,3,2,7,134,23,121,1,15929.5,13526.818181818182,17174.666666666668,17212.5,14434.0,8915.559701492537,10158.260869565218,10722.404958677685,16395.0
196,630,10546.117816091954,9932,348,2,21,3,2,7,164,27,121,1,17444.5,9069.904761904761,18916.666666666668,18964.0,16235.142857142857,8996.792682926829,10510.0,12058.123966942148,18091.0
196,720,12566.104218362283,13480,403,2,40,3,2,7,195,32,121,1,21117.0,8067.75,22800.0,22628.5,20423.571428571428,10988.635897435897,12600.71875,15496.01652892562,21549.0
188,1,566.02,3,50,6,2,6,7,6,7,6,3,7,584.3333333333334,660.0,573.3333333333334,550.2857142857143,512.0,561.7142857142857,542.6666666666666,593.0,592.0
188,90,2846.7204301075267,1214,93,8,15,7,7,21,7,15,3,10,2882.25,2650.5333333333333,3127.285714285714,3108.4285714285716,2471.095238095238,3634.714285714286,2864.133333333333,3492.3333333333335,2750.4
188,180,3056.591836734694,4458,147,8,33,7,7,39,14,23,6,10,3232.75,2528.6060606060605,3710.4285714285716,4257.142857142857,2785.3333333333335,3356.714285714286,3428.8260869565215,3378.0,2948.7
188,270,4867.2303664921465,9264,191,8,38,7,7,41,39,23,18,10,4782.875,4086.6315789473683,6015.857142857143,7516.285714285715,5411.829268292683,3924.3846153846152,6322.478260869565,4174.277777777777,4587.1
188,360,7408.865853658536,14661,246,8,40,7,7,44,74,23,33,10,7762.125,6688.825,9432.142857142857,11709.0,8666.113636363636,6027.040540540541,9993.782608695652,6508.242424242424,7300.4
188,450,9558.141379310346,20003,290,8,40,7,7,48,102,23,45,10,10429.25,9364.225,12180.857142857143,15378.714285714286,11076.979166666666,7833.64705882353,13444.869565217392,8457.777777777777,10038.2
188,540,12010.240579710146,25294,345,8,40,7,7,53,137,23,60,10,13898.25,13555.15,15991.285714285714,19684.428571428572,14017.22641509434,9743.773722627737,17568.695652173912,10375.683333333332,13598.0
188,630,13613.005141388176,30664,389,8,40,7,7,57,165,23,72,10,16525.875,16800.875,18836.85714285714,22747.285714285714,15970.964912280702,11030.406060606061,20747.217391304348,11555.222222222223,16060.4
188,720,15173.993243243243,36220,444,8,40,7,7,62,200,23,87,10,19538.75,20584.95,21988.571428571428,26121.0,18045.548387096773,12305.225,24098.782608695652,12604.954022988506,19000.6
200,1,376.78,5,50,4,5,5,9,2,2,6,8,9,418.25,398.8,376.0,364.44444444444446,415.0,419.0,351.3333333333333,352.75,379.3333333333333
200,90,2436.18085106383,1526,94,7,23,5,13,2,3,15,17,9,2018.5714285714287,2257.304347826087,2563.4,2604.3846153846152,2818.0,2884.0,2348.6666666666665,2805.3529411764707,2118.8888888888887
200,180,2659.273381294964,4174,139,5,25,5,18,2,11,20,44,9,2405.8,2252.88,3042.0,3359.3333333333335,3669.0,2241.181818181818,2668.95,2750.068181818182,2137.4444444444443
200,270,3318.344827586207,7008,174,5,25,5,21,2,17,20,70,9,2987.2,2081.2,4373.0,4711.9047619047615,4793.5,2804.3529411764707,3466.7,3408.2571428571428,2715.3333333333335
200,360,3415.660633484163,9654,221,5,22,5,25,2,25,20,108,9,3368.2,1512.590909090909,5076.2,5131.76,4904.0,2775.28,3581.25,3451.3518518518517,3056.3333333333335
200,450,6592.090566037736,12261,265,5,22,5,29,2,26,20,147,9,6891.6,3598.2727272727275,9148.0,8615.310344827587,8374.5,6643.923076923077,6782.85,6474.972789115646,6747.888888888889
200,540,10015.20625,14889,320,5,22,5,34,2,26,20,197,9,11225.2,6051.818181818182,14285.8,12336.823529411764,12275.5,11378.538461538461,10735.3,9580.639593908629,11359.333333333334
200,630,11632.934065934065,17380,364,5,22,5,38,2,26,20,237,9,14102.2,6576.909090909091,17418.0,14158.842105263158,14326.5,14245.153846153846,12725.15,11027.39240506329,14115.222222222223
200,720,12867.942720763724,19706,419,5,22,5,43,2,26,20,287,9,16824.8,6872.863636363636,20501.8,15545.372093023256,16347.0,17122.884615384617,14695.65,12063.376306620208,16821.11111111111
190,1,575.6,7,50,8,7,13,2,1,3,6,4,6,591.875,653.2857142857143,537.0,616.5,346.0,501.6666666666667,638.3333333333334,510.25,589.3333333333334
190,90,2808.244680851064,2079,94,9,32,13,2,1,5,16,10,6,2536.222222222222,2655.1875,2860.0,3362.0,3353.0,3440.0,2919.375,2894.9,2677.8333333333335
190,180,1509.145038167939,5516,131,9,28,13,3,1,18,24,29,6,937.7777777777778,1355.0357142857142,1352.923076923077,2456.0,2949.0,1496.8333333333333,1668.625,1777.1379310344828,814.1666666666666
190,270,2074.8145695364237,8473,151,7,21,12,7,1,26,29,42,6,1118.2857142857142,1530.8095238095239,1785.9166666666667,2016.142857142857,3079.0,2182.923076923077,2112.448275862069,2609.1666666666665,1182.8333333333333
190,360,3476.80198019802,11302,202,7,20,12,13,1,40,32,71,6,2963.4285714285716,2603.65,3619.8333333333335,3147.5384615384614,4893.0,3423.825,3666.3125,3793.760563380282,2769.3333333333335
190,450,4499.544715447155,14054,246,7,20,12,17,1,52,32,99,6,4413.571428571428,3388.95,5117.75,4390.0,6372.0,4370.173076923077,4987.8125,4585.383838383838,4164.5
190,540,6960.953488372093,16781,301,7,20,12,22,1,67,32,134,6,7911.0,5993.85,8728.666666666666,6831.681818181818,9742.0,6661.20895522388,8315.65625,6695.2835820895525,7606.666666666667
190,630,7807.255072463769,19253,345,7,20,12,26,1,79,32,162,6,9527.42857142857,6973.5,10595.916666666666,7678.884615384615,11807.0,7442.291139240507,9911.625,7330.604938271605,9343.5
190,720,9812.7325,21926,400,7,20,12,31,1,94,32,197,6,12647.142857142857,9494.9,13909.416666666666,9639.58064516129,15175.0,9383.755319148937,12800.625,9133.659898477157,12454.333333333334
194,1,468.18,5,50,4,5,5,6,3,3,8,12,4,478.0,524.8,448.6,487.3333333333333,369.6666666666667,451.6666666666667,460.125,464.75,496.0
194,90,2247.0337078651687,1438,89,4,21,5,6,3,6,21,17,6,2026.25,1828.7142857142858,2602.2,2524.3333333333335,2757.3333333333335,2343.3333333333335,2044.8095238095239,2860.1176470588234,1904.3333333333333
194,180,2613.230769230769,4015,143,4,20,5,6,3,19,26,54,6,2300.75,1975.85,3540.4,4121.166666666667,4130.333333333333,2341.842105263158,2622.653846153846,2660.814814814815,2297.3333333333335
194,270,3566.513368983957,6513,187,4,20,5,6,3,30,26,87,6,3413.75,2124.4,5231.6,6202.833333333333,5535.666666666667,3194.9,3870.5384615384614,3602.8045977011493,3481.3333333333335
194,360,4495.334710743801,8896,242,4,20,5,6,3,40,26,132,6,4865.75,2380.65,7128.4,8380.833333333334,6931.666666666667,4186.55,5319.423076923077,4375.015151515152,5134.0
194,450,6418.562937062937,11494,286,4,20,5,6,3,47,26,169,6,7506.25,3344.75,10115.0,11404.666666666666,9159.666666666666,6297.95744680851,7496.0,6244.852071005917,7671.166666666667
194,540,7828.964809384164,14055,341,4,20,5,6,3,52,26,219,6,9975.75,4062.55,12871.0,14301.5,11270.666666666666,8197.096153846154,9432.692307692309,7454.310502283105,10092.333333333334
194,630,9366.987012987012,16725,385,4,20,5,6,3,56,26,259,6,12340.75,4722.15,15575.0,17108.5,13453.333333333334,10131.0,11268.807692307691,8907.332046332047,12379.0
194,720,10094.497727272726,19040,440,4,20,5,6,3,61,26,309,6,14230.0,4860.9,17618.2,19299.333333333332,14755.0,11231.77049180328,12669.307692307691,9509.666666666666,14377.0
197,1,350.68,0,50,8,4,6,8,5,5,4,4,6,346.125,336.75,395.8333333333333,348.5,385.6,312.6,368.25,271.25,367.6666666666667
197,90,1336.5569620253164,1355,79,8,20,6,8,8,5,12,6,6,1123.625,1267.95,1217.0,1461.0,1459.0,1847.0,1295.4166666666667,1535.3333333333333,1097.6666666666667
197,180,3088.7388059701493,4152,134,8,28,6,8,9,25,21,23,6,2760.625,2995.0,3390.6666666666665,4511.25,3943.8888888888887,2497.08,3328.095238095238,2931.5652173913045,2712.3333333333335
197,270,3707.9887005649716,7433,177,8,28,6,8,9,45,26,41,6,3506.25,3408.8214285714284,4456.166666666667,6134.25,5169.555555555556,3061.288888888889,4086.3846153846152,3559.243902439024,3424.5
197,360,5304.952586206897,10803,232,8,28,6,8,9,70,27,70,6,5551.375,5234.607142857143,7111.666666666667,8874.625,7665.888888888889,4536.585714285714,6433.185185185185,4745.457142857143,5611.666666666667
197,450,7442.115942028986,14303,276,8,28,6,8,9,90,28,93,6,8200.375,8089.142857142857,10279.666666666666,12183.25,10706.0,6471.666666666667,9291.0,6607.322580645161,8224.666666666666
197,540,8374.552870090634,17806,331,8,28,6,8,9,115,28,123,6,10276.25,10525.785714285714,12594.833333333334,14575.125,12852.444444444445,7200.008695652174,11569.07142857143,7100.869918699187,10310.166666666666
197,630,10809.402666666667,21313,375,8,28,6,8,9,135,28,147,6,13599.0,14270.285714285714,16307.166666666666,18338.375,16577.88888888889,9529.637037037037,15319.67857142857,9214.387755102041,13574.666666666666
197,720,12583.644186046511,24973,430,8,28,6,10,9,160,28,175,6,16958.5,17772.10714285714,19496.333333333332,17761.4,19724.11111111111,11263.09375,18766.035714285714,10725.531428571428,16843.166666666668
198,1,538.74,5,50,3,4,4,7,3,9,8,9,3,458.0,541.25,472.5,550.0,571.6666666666666,571.3333333333334,565.0,510.6666666666667,561.6666666666666
198,90,1737.0212765957447,1157,94,3,15,4,9,3,17,22,16,5,1994.6666666666667,1240.7333333333333,1712.0,2201.4444444444443,2336.6666666666665,1816.0,1613.3181818181818,1897.75,1657.0
198,180,2754.034965034965,3110,143,3,14,4,9,3,39,25,41,5,3063.6666666666665,2146.5,3309.25,4032.222222222222,3543.6666666666665,2487.3333333333335,2935.2,2682.2195121951218,2814.0
198,270,3862.96256684492,5003,187,3,14,4,9,3,65,25,59,5,4558.666666666667,3560.1428571428573,4983.0,6054.222222222223,5162.666666666667,3261.2615384615383,4649.6,3715.898305084746,4297.6
198,360,5281.388429752066,7105,242,3,14,4,9,3,104,25,75,5,7004.666666666667,6239.785714285715,7282.0,8669.111111111111,7590.666666666667,4286.375,7161.56,5091.8533333333335,6618.4
198,450,8158.699300699301,9166,286,3,15,4,13,3,140,25,78,5,11158.0,10450.066666666668,11455.75,9473.76923076923,11470.666666666666,6785.671428571429,11413.36,8351.0,10612.6
198,540,10070.958944281525,11483,341,3,21,4,18,3,182,27,78,5,14823.0,11675.904761904761,15077.0,9990.611111111111,15004.333333333334,8436.313186813188,14240.481481481482,11144.538461538461,14041.2
198,630,13286.166233766235,14820,385,3,37,4,18,3,206,31,78,5,19422.0,11309.054054054053,19611.75,14607.0,19775.0,11794.140776699029,17271.032258064515,15126.397435897436,18584.2
198,720,13522.07656612529,19598,431,3,70,4,18,3,215,35,78,5,20750.333333333332,8116.685714285714,20990.75,16175.388888888889,21953.666666666668,12882.758139534884,17108.057142857142,16515.641025641027,19964.0
169,1,344.2,2,50,2,2,9,6,6,8,6,5,6,351.0,292.0,320.44444444444446,350.1666666666667,349.5,343.875,323.8333333333333,358.0,393.0
169,90,3298.148936170213,1053,94,3,5,9,9,20,8,25,6,9,3480.0,4006.6,3689.0,3531.3333333333335,3063.4,4214.25,2603.72,3694.6666666666665,3591.8888888888887
169,180,4286.335570469799,3464,149,3,7,9,14,34,10,47,16,9,5003.0,5055.0,6043.333333333333,4456.0,4046.3529411764707,5906.9,3572.404255319149,3583.9375,5511.666666666667
169,270,5662.715025906736,6372,193,3,7,9,18,38,24,54,31,9,6689.666666666667,6658.857142857143,8231.111111111111,6101.666666666667,5898.789473684211,4774.708333333333,5520.537037037037,4444.870967741936,7518.444444444444
169,360,6203.209677419355,9592,248,3,7,9,23,38,49,59,51,9,8161.333333333333,7814.571428571428,9981.0,6796.695652173913,7561.289473684211,4255.244897959184,6661.881355932203,4779.745098039216,8933.666666666666
169,450,8194.90410958904,13164,292,3,7,9,24,38,73,59,70,9,11087.0,9886.857142857143,13067.666666666666,9768.583333333334,10475.578947368422,5755.397260273972,9514.457627118643,6475.7,11724.444444444445
169,540,10373.459537572255,16451,346,3,7,9,28,38,102,59,91,9,14564.666666666666,13221.42857142857,16727.666666666668,11916.142857142857,14069.105263157895,7489.490196078431,13117.661016949152,8360.582417582418,15051.444444444445
169,630,12842.392307692307,19904,390,3,7,9,32,38,126,59,107,9,18108.0,17306.14285714286,20678.11111111111,14098.6875,17853.973684210527,9669.47619047619,16898.4406779661,10579.084112149532,18892.222222222223
169,720,14101.260674157304,23407,445,3,7,9,37,38,158,59,125,9,21144.666666666668,20231.14285714286,23643.11111111111,15080.27027027027,20948.842105263157,10565.841772151898,19963.525423728814,11674.576,21846.88888888889
192,1,364.5,6,50,8,4,5,8,4,3,7,7,4,394.875,395.5,320.0,346.0,374.25,342.3333333333333,391.14285714285717,329.7142857142857,386.5
192,90,3034.1382978723404,1537,94,10,22,5,9,11,3,21,9,4,2925.1,2943.0454545454545,3431.2,3313.0,2864.3636363636365,4293.333333333333,2685.4761904761904,3537.0,2905.5
192,180,4321.445945945946,5152,148,10,32,5,9,15,12,29,32,4,4287.1,3813.0625,5543.6,6570.222222222223,4736.4,3439.5833333333335,4654.793103448276,3849.0,4339.25
192,270,4886.682291666667,9191,192,10,32,5,9,15,24,33,60,4,4980.5,3889.75,6861.2,8932.0,6035.8,3753.25,5502.848484848485,4450.266666666666,5011.75
192,360,6938.012145748988,13553,247,10,32,5,11,15,39,36,95,4,7661.9,5348.1875,10144.2,10898.545454545454,9100.533333333333,5591.102564102564,7872.944444444444,6598.557894736842,7618.25
192,450,7054.954545454545,17387,286,10,32,5,14,15,48,36,122,4,8209.0,5051.25,11303.8,9951.714285714286,9881.0,5745.333333333333,8447.111111111111,6703.401639344263,8060.5
192,540,6736.10303030303,21577,330,10,32,5,18,15,60,36,150,4,8304.6,4353.09375,12002.4,8654.611111111111,10019.066666666668,5274.3,8727.138888888889,6475.82,8120.0
192,630,8189.668449197861,25771,374,10,32,5,22,15,72,36,178,4,10366.9,5319.0625,14299.2,9573.181818181818,11966.066666666668,6604.5,10549.222222222223,8044.797752808989,10047.5
192,720,9254.878787878788,29969,429,10,32,5,27,15,87,36,213,4,12409.8,6299.6875,16566.8,10132.333333333334,13764.066666666668,7546.494252873563,12276.972222222223,9082.643192488264,12167.0
178,1,570.42,8,50,6,5,12,4,6,7,5,2,3,558.8333333333334,578.6,545.4166666666666,582.0,621.0,537.8571428571429,603.8,450.5,663.6666666666666
178,90,1923.159574468085,1659,94,8,22,12,4,15,10,18,2,3,1424.125,1901.5454545454545,1632.1666666666667,2204.5,1901.2666666666667,2426.9,1993.7222222222222,2883.0,1568.3333333333333
178,180,2366.5675675675675,5013,148,8,27,12,4,17,42,25,10,3,1705.5,2023.888888888889,2238.0833333333335,3918.0,2941.705882352941,2214.4761904761904,2738.92,2215.6,1929.3333333333333
178,270,3741.743455497382,8509,191,8,26,12,4,19,70,31,18,3,2890.625,3605.923076923077,3855.0833333333335,5908.5,4457.8421052631575,3518.5,4002.4193548387098,3530.6666666666665,3092.6666666666665
178,360,5978.012195121952,12346,246,8,27,12,4,21,105,38,28,3,5684.625,6786.925925925926,6910.416666666667,9141.0,7037.0,5449.238095238095,6195.6578947368425,5327.642857142857,5940.666666666667
178,450,7548.879310344828,16438,290,8,30,12,4,21,133,43,36,3,7880.25,8902.6,9200.083333333334,11592.75,9573.142857142857,6761.142857142857,7985.116279069767,6525.555555555556,7911.666666666667
178,540,9782.788405797102,21099,345,8,30,12,4,21,168,53,46,3,11080.125,13095.4,12514.666666666666,15007.5,13530.380952380952,8686.970238095239,9924.056603773584,8271.630434782608,11111.333333333334
178,630,12234.53470437018,26213,389,8,30,12,4,21,196,61,54,3,14271.625,17549.533333333333,15850.0,18512.25,17496.0,10910.551020408164,12315.77049180328,10244.555555555555,14658.0
